source,target,interaction,weight
gtliberta35774,barevalodeleon,mention,3
guateabner1993,barevalodeleon,mention,3
guatephantom,barevalodeleon,mention,3
hami417,santipalomov,mention,3
hami417,ubaldomacu,mention,3
hami417,ubaldomacu,reply,3
harol5665776575,barevalodeleon,mention,3
harol5665776575,cncguatemala,mention,3
haroldo_esteban,barevalodeleon,mention,3
haroldo_esteban,guatemalagob,mention,3
hecch,barevalodeleon,mention,3
heraldodomingo2,barevalodeleon,mention,3
hermelindomele3,santipalomov,mention,3
hermelindomele3,ubaldomacu,mention,3
hugocid2,barevalodeleon,mention,3
humbert41818287,barevalodeleon,mention,3
ialmgg,congresoguate,mention,3
imagengt2,barevalodeleon,mention,3
imagini1957,barevalodeleon,mention,3
isquev,barevalodeleon,mention,3
ivanbarber504,barevalodeleon,mention,3
jachec1980,barevalodeleon,mention,3
javierr07772901,olsenpsico,mention,3
jcarlos223020,guatemalagob,mention,3
jedwinmeja1,barevalodeleon,mention,3
jenzaros2,ubaldomacu,mention,3
jenzaros2,ubaldomacu,reply,3
jhorres,royalvaradogt,mention,3
jhorres,royalvaradogt,reply,3
jimmi_paz99373,arronchopa,mention,3
jimmi_paz99373,benitoc67601310,mention,3
jimmi_paz99373,benitoc67601310,reply,3
johanmauricio34,__vadertg,mention,3
johanmauricio34,__vadertg,reply,3
johanmauricio34,jczamora,reply,3
jorgecuevas75,barevalodeleon,mention,3
jorgeor59911559,barevalodeleon,mention,3
jorgeve19521845,barevalodeleon,mention,3
jorgitovasquez1,barevalodeleon,mention,3
jorgitovasquez1,guatemalagob,mention,3
jormaz2425,barevalodeleon,mention,3
jormaz2425,mpguatemala,mention,3
jormaz2425,santipalomov,mention,3
jormaz2425,ubaldomacu,mention,3
josejorgemonroy,__vadertg,reply,3
josejorgemonroy,anti_chairosgt,mention,3
josejorgemonroy,anti_chairosgt,reply,3
joshmizrahim,barevalodeleon,mention,3
joshmizrahim,ubaldomacu,mention,3
joshmizrahim,ubaldomacu,reply,3
josuechicol94,barevalodeleon,mention,3
jprc10,barevalodeleon,mention,3
jrafaelrev,jaehsaurio,mention,3
jrafaelrev,jaehsaurio,reply,3
jrafaelrev,mingobguate,mention,3
jrafaelrev,nenucosm81863,mention,3
juanchapilandia,mpguatemala,mention,3
juanchapilandia,santipalomov,mention,3
juanchapilandia,ubaldomacu,mention,3
julio86377099,barevalodeleon,mention,3
juliolohengrin,barevalodeleon,mention,3
kaddv,barevalodeleon,mention,3
kaddv,santipalomov,mention,3
kaibilbalam_,barevalodeleon,mention,3
kalemarro,barevalodeleon,mention,3
kawoq1000,barevalodeleon,mention,3
kikegt2023,olsenpsico,mention,3
kikegt2023,raulfalla31,mention,3
kikegt2023,rmendezruiz,mention,3
lacimahorg,barevalodeleon,mention,3
lacimahorg,barevalodeleon,reply,3
lalpireze,barevalodeleon,mention,3
lalpireze,mingobguate,mention,3
lamportnanogt,mpguatemala,mention,3
lamportnanogt,santipalomov,mention,3
lamportnanogt,ubaldomacu,mention,3
lapicerobicrojo,barevalodeleon,mention,3
leopoldodinos,barevalodeleon,mention,3
llviz_40,barevalodeleon,mention,3
lobo875r,fjimenezmingob,mention,3
lourdesdecasti2,ubaldomacu,mention,3
lourdesdecasti2,ubaldomacu,reply,3
luciodel53820,elquenews,reply,3
luis_sutte31199,cidh,mention,3
luis_sutte31199,jczamora,mention,3
luis_sutte31199,johanordonez,mention,3
luis_sutte31199,marinac91262,mention,3
luis_sutte31199,marinac91262,reply,3
luis_sutte31199,ojguatemala,mention,3
luis_sutte31199,pressfreedom,mention,3
luis_sutte31199,pvacav,mention,3
luis_sutte31199,rele_cidh,mention,3
luis_sutte31199,rsf_esp,mention,3
luis_sutte31199,rsf_inter,mention,3
luis_sutte31199,unhumanrights,mention,3
luis_sutte31199,volker_turk,mention,3
luisgarciaestr5,barevalodeleon,mention,3
luisgarciaestr5,pedgar05,mention,3
luisgarciaestr5,pedgar05,reply,3
lulicar4,barevalodeleon,mention,3
lumaga16,barevalodeleon,mention,3
machl1804,agn_noticias,mention,3
machl1804,diariodeca,mention,3
machl1804,fjimenezmingob,mention,3
machl1804,pncdeguatemala,mention,3
machl1804,radio_tgw,mention,3
maestro_roshi_3,barevalodeleon,mention,3
malenaalvarado9,barevalodeleon,mention,3
malenaalvarado9,chatagira,mention,3
malenaalvarado9,cncguatemala,mention,3
malenaalvarado9,guatemalagob,mention,3
malenaalvarado9,uclcgt,mention,3
malenaalvarado9,vicentecarrera_,mention,3
marc0rtiz,fjimenezmingob,mention,3
marcoanmo72,aliaslajose,quote,3
mariamartaumaa1,ubaldomacu,mention,3
mariamartaumaa1,ubaldomacu,reply,3
marielp82893334,diegoedeleon,mention,3
marioabrahamlo3,barevalodeleon,mention,3
mariosaqui1,barevalodeleon,mention,3
martinmoli59062,barevalodeleon,mention,3
matias79715506,barevalodeleon,mention,3
maurinewyork,barevalodeleon,mention,3
maxmart91095509,uclcgt,mention,3
maxmart91095509,vicentecarrera_,mention,3
maxmart91095509,vicentecarrera_,reply,3
maza110vac,bancadasemilla,mention,3
meda_silvi32928,barevalodeleon,mention,3
melmoce,barevalodeleon,mention,3
mendozarendy,guatemalagob,mention,3
mihumarju1,barevalodeleon,mention,3
mirnadesoto1,barevalodeleon,reply,3
mnaojil,barevalodeleon,mention,3
momaantonio,guatemalagob,mention,3
monical01111764,87kikin,mention,3
monical01111764,87kikin,reply,3
monical01111764,barevalodeleon,mention,3
monical01111764,guatemalagob,mention,3
monical01111764,karinherreravp,mention,3
monical01111764,viceguatemala,mention,3
mrckcstl,agn_noticias,mention,3
mrckcstl,barevalodeleon,mention,3
mrckcstl,diariodeca,mention,3
mrckcstl,fjimenezmingob,mention,3
mrckcstl,guatemalagob,mention,3
mrckcstl,mingobguate,mention,3
mrckcstl,pncdeguatemala,mention,3
mrckcstl,radio_tgw,mention,3
mrdogo35,guatemalagob,mention,3
mynoraroldopab1,barevalodeleon,mention,3
nenucosm81863,soyfdelrincon,mention,3
nenucosm81863,ueguatemala,mention,3
nenucosm81863,volker_turk,mention,3
net_gua,barevalodeleon,mention,3
noizquierda3,barevalodeleon,mention,3
noreias,barevalodeleon,mention,3
noticiasvr_gt,barevalodeleon,mention,3
omaricelaa,barevalodeleon,mention,3
op_ocultomejor,barevalodeleon,mention,3
ositapanda9,barevalodeleon,reply,3
othmancgrstones,barevalodeleon,mention,3
pablo_arriola_,gberganza2023,mention,3
pablo_arriola_,gberganza2023,reply,3
pablo_arriola_,msemillagt,mention,3
pablo_arriola_,usembassyguate,mention,3
pablopepablo,barevalodeleon,mention,3
pablopepablo,guatemalagob,mention,3
pablopepablo,pepefutbol15,mention,3
pachanga0gt,elquenews,quote,3
paquetecuetes_,barevalodeleon,mention,3
patrici07680625,guatemalagob,mention,3
patrici07680625,ubaldomacu,mention,3
pedroal59490837,barevalodeleon,mention,3
pedrolhernande6,barevalodeleon,mention,3
pfacticos,guatemalagob,mention,3
pinchariccortta,barevalodeleon,mention,3
pirlokolarov,barevalodeleon,mention,3
pirlokolarov,barevalodeleon,reply,3
pollosdb,muniguate,mention,3
pollosdb,ubaldomacu,mention,3
porquesi849468,barevalodeleon,mention,3
prgatica04,barevalodeleon,mention,3
puertoinforma,barevalodeleon,mention,3
puremagaman,barevalodeleon,mention,3
puremagaman,ronactual,mention,3
puremagaman,secblinken,mention,3
qschwank,barevalodeleon,mention,3
rafaeldelaguil8,guatemalagob,mention,3
rafaeldelaguil8,herman5818pb,mention,3
raqu85549,barevalodeleon,mention,3
rcocinera,guatemalagob,mention,3
recinitoslou90,barevalodeleon,mention,3
rlornazana,barevalodeleon,mention,3
robrimola,barevalodeleon,mention,3
rocioperdomov,barevalodeleon,mention,3
rompe_gt,__vadertg,mention,3
rompe_gt,barevalodeleon,mention,3
rompe_gt,congresoguate,mention,3
ronald6293,barevalodeleon,mention,3
ronaldm05161013,barevalodeleon,mention,3
roula202122,barevalodeleon,mention,3
rov2310,barevalodeleon,mention,3
ruff58723096,barevalodeleon,mention,3
rusherpop1,barevalodeleon,mention,3
sa_gunnison,barevalodeleon,mention,3
sa_gunnison,ronactual,mention,3
sa_gunnison,ronactual,reply,3
sa_gunnison,secblinken,mention,3
salem_joaquin,barevalodeleon,mention,3
salquevedo,fjimenezmingob,mention,3
salquevedo,pncdeguatemala,mention,3
samemerz68789,fjimenezmingob,reply,3
santillana87,barevalodeleon,mention,3
santillana87,mpguatemala,mention,3
santillana87,santipalomov,mention,3
santillana87,ubaldomacu,mention,3
sara20400400,barevalodeleon,mention,3
senatorgt,_spguatemala,mention,3
senatorgt,mingobguate,mention,3
sepademendi,guatemalagob,mention,3
sepademendi,guatemalagob,reply,3
sepademendi,magaguatemala,mention,3
sepademendi,maynorestradagt,mention,3
sivmenor,guatemalagob,mention,3
soyelvendedorx,daniel___sa,mention,3
soyelvendedorx,daniel___sa,reply,3
sr2cq,barevalodeleon,mention,3
steadhamstevie,chocolateecurls,mention,3
steadhamstevie,chocolateecurls,reply,3
sw_jrh96,samuel_pz,mention,3
tatiana79580643,barevalodeleon,mention,3
tcorzo36309,barevalodeleon,reply,3
tevoyafunargt,barevalodeleon,mention,3
thevigilantegt,elquenews,mention,3
titto_maradvic,guatemalagob,mention,3
titto_maradvic,olsenpsico,mention,3
titto_maradvic,ubaldomacu,mention,3
tristemico,guatemalagob,mention,3
ubaldomacu,guatemalagob,mention,3
unchapincomun,santipalomov,mention,3
unchapincomun,ubaldomacu,mention,3
unchapincomun,ubaldomacu,reply,3
vald22283,barevalodeleon,mention,3
vanitasidun,barevalodeleon,mention,3
vequedeahuevo,ubaldomacu,mention,3
vequedeahuevo,ubaldomacu,reply,3
vilmavillatoro7,barevalodeleon,mention,3
vvj_gt,guatemalagob,mention,3
vvj_gt,pncdeguatemala,mention,3
vvj_gt,vichoguate,reply,3
walterm91033122,santipalomov,mention,3
walterm91033122,ubaldomacu,mention,3
walterm91033122,ubaldomacu,reply,3
wanderlust19851,barevalodeleon,mention,3
wilmervv67,barevalodeleon,mention,3
yaelmendez,barevalodeleon,mention,3
yoda_baganas,agn_noticias,mention,3
yoda_baganas,diariodeca,mention,3
yoda_baganas,fjimenezmingob,mention,3
yoda_baganas,guatemalagob,mention,3
yoda_baganas,mingobguate,mention,3
yoda_baganas,pncdeguatemala,mention,3
yoda_baganas,radio_tgw,mention,3
your_2cool,santipalomov,mention,3
yumanyumanedgar,barevalodeleon,mention,3
1056_antonio,barevalodeleon,mention,2
10elcrack10,barevalodeleon,mention,2
197674a,barevalodeleon,mention,2
23bbdo,sandra_jovelp,mention,2
29alexander29,barevalodeleon,mention,2
2bereniceee,barevalodeleon,mention,2
7ab3e6a4505c45d,olsenpsico,mention,2
__m1ng0__,barevalodeleon,mention,2
__vadertg,barevalodeleon,mention,2
__vadertg,jczamora,mention,2
_afcgunner,mpguatemala,mention,2
_afcgunner,patrici07680625,mention,2
_afcgunner,santipalomov,mention,2
_afcgunner,ubaldomacu,mention,2
_afcgunner,wichomarg,mention,2
_afcgunner,wichomarg,reply,2
_franciscorm,barevalodeleon,mention,2
_franciscorm,mpguatemala,mention,2
_franciscorm,santipalomov,mention,2
_franciscorm,ubaldomacu,mention,2
_odonnell1,barevalodeleon,mention,2
_odonnell1,gxldedibu,mention,2
_odonnell1,gxldedibu,reply,2
_utrillo77,barevalodeleon,mention,2
_utrillo77,ubaldomacu,mention,2
_utrillo77,ubaldomacu,reply,2
aacf73,barevalodeleon,mention,2
abner_schol,barevalodeleon,mention,2
abnermazar35539,barevalodeleon,mention,2
acolindres123,meme_punisher,mention,2
acolindres123,santipalomov,mention,2
adolfoalbertoc2,barevalodeleon,mention,2
adolfoalbertoc2,barevalodeleon,reply,2
adolfof92932835,cmendeza,mention,2
adolfof92932835,prensacomunitar,mention,2
adolforojas07,barevalodeleon,reply,2
adrianvasq25812,guatemalagob,mention,2
agn_noticias,yulimunozgt,mention,2
aicas1970,elakademicista,mention,2
aicas1970,elakademicista,reply,2
aida23856800,vicentecarrera_,mention,2
ajutzuy,guatemalagob,mention,2
ajutzuy,ubaldomacu,reply,2
aldanav52139161,barevalodeleon,reply,2
aldanav52139161,jczamora,mention,2
aldanav52139161,jczamora,reply,2
ale07gt,barevalodeleon,mention,2
aleexxcarrera,elakademicista,mention,2
alejand22363073,barevalodeleon,mention,2
alejochrislu,barevalodeleon,mention,2
alemarro1991,alegutierrezv,mention,2
alemarro1991,j_alexvaldez,mention,2
alemarro1991,jodyreporta,mention,2
alemarro1991,karinherreravp,mention,2
alemarro1991,kimyorion,mention,2
alemarro1991,luchopo81993102,mention,2
alemarro1991,luchopo81993102,reply,2
alemarro1991,ojguatemala,mention,2
alemarro1991,orellanafredy1,mention,2
alemarro1991,pgnguatemala,mention,2
alemarro1991,quiquegodoy,mention,2
alemarro1991,ramonzamora89,mention,2
alemarro1991,statedept,mention,2
aleph_____,cobrejacinto,mention,2
aleph_____,elquenews,reply,2
aleph_____,fjimenezmingob,mention,2
aleph_____,lineasfrescas,mention,2
aleph_____,mingobguate,mention,2
alex8084475921,mpguatemala,mention,2
alex8084475921,santipalomov,mention,2
alex8084475921,ubaldomacu,mention,2
alexander8928,ubaldomacu,mention,2
alexander8928,ubaldomacu,reply,2
alexg7646,elquenews,mention,2
alfonso52067664,fjimenezmingob,mention,2
alfredo93672277,fjimenezmingob,mention,2
alfredo93672277,guatemalagob,mention,2
aliasjj48266282,mpguatemala,mention,2
aliasjj48266282,ubaldomacu,mention,2
aliasjj48266282,wjmartinv,mention,2
alis_ortizz,barevalodeleon,mention,2
alis_ortizz,fjimenezmingob,mention,2
alis_ortizz,guatemalagob,mention,2
alis_ortizz,mingobguate,mention,2
alis_ortizz,sandra_jovelp,mention,2
alis_ortizz,uclcgt,mention,2
alis_ortizz,vicentecarrera_,mention,2
alis_ortizz,vicentecarrera_,reply,2
aljimeneze,barevalodeleon,mention,2
aljimeneze,mpguatemala,mention,2
aljimeneze,santipalomov,mention,2
aljimeneze,ubaldomacu,mention,2
aljimeneze,ubaldomacu,reply,2
aljudyc,karinherreravp,mention,2
aljudyc,lavozdexela,mention,2
aljudyc,raulbarreragt,mention,2
aljudyc,raulbarreragt,reply,2
allancarrillo1,felixsinexcusas,mention,2
allancarrillo1,guatemalagob,mention,2
allancarrillo1,rafaelae1967,mention,2
allancarrillo1,rafaelae1967,reply,2
alvarotaquira,__vadertg,mention,2
amadis_reyes11,barevalodeleon,mention,2
ambrosesaklan,mpguatemala,mention,2
ambrosesaklan,santipalomov,mention,2
ambrosesaklan,ubaldomacu,mention,2
ambrosesaklan,ubaldomacu,reply,2
ambulanterm1,mingobguate,mention,2
ambulanterm1,nenucosm81863,mention,2
amcentec,barevalodeleon,mention,2
amcentec,barevalodeleon,reply,2
amidark,barevalodeleon,mention,2
anaelifurlan,barevalodeleon,mention,2
anali480,barevalodeleon,mention,2
andgallardo_,barevalodeleon,mention,2
angeldelatrompe,barevalodeleon,mention,2
animaldgalaccia,barevalodeleon,mention,2
anita_bol,guatemalagob,mention,2
anita_bol,karinherreravp,mention,2
anita_bol,viceguatemala,mention,2
anti_chairosgt,barevalodeleon,reply,2
anticorrup30203,barevalodeleon,mention,2
antipoliticogt,barevalodeleon,mention,2
aralgo49,barevalodeleon,mention,2
arammorales,barevalodeleon,mention,2
arceydooley,santipalomov,mention,2
ariasr59465,barevalodeleon,mention,2
ariasr59465,mpguatemala,mention,2
ariasr59465,santipalomov,mention,2
ariasr59465,ubaldomacu,mention,2
ariasr59465,ubaldomacu,reply,2
armandoapalmam,barevalodeleon,mention,2
armandoapalmam,barevalodeleon,reply,2
arnoldo1621017,mpguatemala,mention,2
arronchopa,santipalomov,mention,2
artbardok,barevalodeleon,mention,2
ashparfavor,barevalodeleon,mention,2
ashparfavor,barevalodeleon,reply,2
augustopazcar,c_smaldonado,mention,2
augustopazcar,c_smaldonado,reply,2
augustopazcar,el_pais,mention,2
auraper75486154,guatemalagob,mention,2
axelgar56163124,felixsinexcusas,mention,2
axelgar56163124,germanzzo,mention,2
axelgar56163124,germanzzo,reply,2
axelgar56163124,jorgeenriquegt,mention,2
axelgar56163124,jorgeenriquegt,reply,2
axelgar56163124,rafaelae1967,mention,2
axelgar56163124,rafaelae1967,reply,2
badcuben,barevalodeleon,mention,2
badcuben,chatagira,mention,2
badcuben,cncguatemala,mention,2
badcuben,guatemalagob,mention,2
badcuben,uclcgt,mention,2
badcuben,vicentecarrera_,mention,2
badcuben,vicentecarrera_,reply,2
baegpeluca,barevalodeleon,mention,2
bardielschiffer,barevalodeleon,mention,2
bbccss6566,barevalodeleon,mention,2
bbccss6566,gersongudielcas,mention,2
benitoc67601310,elquenews,quote,2
benitoc67601310,guate_opina,reply,2
bigmaca93,barevalodeleon,mention,2
billyarmando,bancadasemilla,mention,2
billyarmando,concriteriogt,mention,2
billyarmando,jlfont001,mention,2
billyarmando,karinapazgt,mention,2
billyarmando,karinherreravp,mention,2
billyarmando,leraovalle,mention,2
billyarmando,leraovalle,reply,2
billyarmando,perico8461,mention,2
billyarmando,samuel_pz,mention,2
billyc2023,_spguatemala,mention,2
billyc2023,agn_noticias,mention,2
billyc2023,diariodeca,mention,2
billyc2023,dtransitopnc,mention,2
billyc2023,fjimenezmingob,mention,2
billyc2023,guatemalagob,mention,2
billyc2023,mingobguate,mention,2
billyc2023,pncdeguatemala,mention,2
billyc2023,puertoinforma,mention,2
billyc2023,radio_tgw,mention,2
blancalunae,_spguatemala,mention,2
blancalunae,agn_noticias,mention,2
blancalunae,barevalodeleon,mention,2
blancalunae,diariodeca,mention,2
blancalunae,dtransitopnc,mention,2
blancalunae,fjimenezmingob,mention,2
blancalunae,guatemalagob,mention,2
blancalunae,mingobguate,mention,2
blancalunae,pncdeguatemala,mention,2
blancalunae,radio_tgw,mention,2
boj_ito,barevalodeleon,mention,2
bolchevique61,barevalodeleon,mention,2
brandonbar79410,barevalodeleon,mention,2
brenergamez,barevalodeleon,mention,2
brenergamez,barevalodeleon,reply,2
breynaldopolan1,barevalodeleon,mention,2
breynaldopolan1,guatemalagob,mention,2
brucew1235,ubaldomacu,reply,2
buenafeilse,nabucod91213966,mention,2
buenafeilse,nabucod91213966,reply,2
byron_argueta5,barevalodeleon,reply,2
byron_argueta5,fjimenezmingob,mention,2
calbert96,barevalodeleon,mention,2
camineroci14202,barevalodeleon,mention,2
car_pin_,fjimenezmingob,mention,2
car_pin_,msemillagt,mention,2
carenriquez,barevalodeleon,mention,2
carlespgt,guatemalagob,mention,2
carlosgirard1,barevalodeleon,mention,2
carlosj42770497,barevalodeleon,mention,2
carloskmel76,barevalodeleon,mention,2
carlosleonels11,fjimenezmingob,mention,2
carlosmcd100,barevalodeleon,mention,2
carlospere29908,barevalodeleon,mention,2
carlostoledogt,santipalomov,mention,2
carolyfofo,barevalodeleon,mention,2
casia_daniel,barevalodeleon,mention,2
castillo_tonito,barevalodeleon,mention,2
catdog1923,barevalodeleon,mention,2
cbarreno24,barevalodeleon,mention,2
cbarreno24,el_periodico,mention,2
cdeleonandrade,barevalodeleon,mention,2
cedr2506,barevalodeleon,mention,2
cedr2506,olsenpsico,mention,2
celsanti23,fjimenezmingob,reply,2
centranewsgt,magaguatemala,mention,2
cesa71183,barevalodeleon,reply,2
cesa71183,guatemalagob,reply,2
cesar012015,barevalodeleon,mention,2
cesaramarroquin,mpguatemala,mention,2
chaconraulitoau,barevalodeleon,mention,2
chaconraulitoau,guatemalagob,mention,2
champurradaacf,barevalodeleon,mention,2
chapinamerican0,kamalaharris,mention,2
chargoits,barevalodeleon,mention,2
chargoits,mpguatemala,mention,2
chargoits,santipalomov,mention,2
chargoits,ubaldomacu,mention,2
chargoits,ubaldomacu,reply,2
chichiflixer,__vadertg,mention,2
chichiflixer,barevalodeleon,mention,2
chichiflixer,congresoguate,mention,2
chilerazo,barevalodeleon,mention,2
chinchinpopokom,barevalodeleon,mention,2
chiroyelil37424,pedgar05,mention,2
chocolateecurls,barevalodeleon,reply,2
chocolateecurls,ubaldomacu,mention,2
chofogts,mpguatemala,mention,2
chofogts,santipalomov,mention,2
chofogts,ubaldomacu,mention,2
chofogts,ubaldomacu,reply,2
chomboome,barevalodeleon,mention,2
chomboome,elquenews,mention,2
chomboome,fjimenezmingob,mention,2
christianjjhs,fjimenezmingob,mention,2
chrizzao,__vadertg,mention,2
chrizzao,ricigt1,quote,2
chuza_andrea,barevalodeleon,reply,2
claudia41696638,barevalodeleon,mention,2
codimech1,factor4_gt,mention,2
codimech1,factor4_gt,reply,2
cokyblancot,fjimenezmingob,mention,2
colochitaaaaaa,__vadertg,mention,2
colochitaaaaaa,usaidguate,mention,2
corleone_62,mys_servicios,mention,2
corleone_62,mys_servicios,reply,2
coyotechapin,barevalodeleon,mention,2
cozetyg,barevalodeleon,mention,2
cquevedo1313,barevalodeleon,mention,2
cquevedo1313,santipalomov,mention,2
